purchased_on_mp,member_number_members_sa,id_membership_periods_sa,starts_mp,ends_mp
"2023-12-05 06:00:00",787303746,4538718,2023-08-27,2023-08-27
"2023-12-05 06:00:00",787303746,4542181,2023-08-27,2023-08-27
"2023-12-05 06:00:00",788448448,4538956,2023-08-27,2023-08-27
"2023-12-05 06:00:00",788448448,4544312,2023-08-27,2023-08-27
"2023-12-05 06:00:00",789059232,4551455,2023-10-01,2023-10-01
"2023-12-05 06:00:00",789059232,4551662,2023-10-01,2023-10-01
"2023-12-05 06:00:00",789145914,4538689,2023-08-27,2023-08-27
"2023-12-05 06:00:00",789145914,4543979,2023-08-27,2023-08-27
"2023-12-05 06:00:00",789998303,4539454,2023-08-27,2023-08-27
"2023-12-05 06:00:00",789998303,4544602,2023-08-27,2023-08-27
"2023-12-05 06:00:00",791502488,4539017,2023-08-27,2023-08-27
"2023-12-05 06:00:00",791502488,4548144,2023-08-27,2023-08-27
"2023-12-05 06:00:00",791596037,4539409,2023-08-27,2023-08-27
"2023-12-05 06:00:00",791596037,4544571,2023-08-27,2023-08-27
"2023-12-05 06:00:00",793169432,4539018,2023-08-27,2023-08-27
"2023-12-05 06:00:00",793169432,4544345,2023-08-27,2023-08-27
"2023-12-05 06:00:00",794494002,4539055,2023-08-27,2023-08-27
"2023-12-05 06:00:00",794494002,4548613,2023-08-27,2023-08-27
"2023-12-05 06:00:00",797154430,4539138,2023-08-27,2023-08-27
"2023-12-05 06:00:00",797154430,4542057,2023-08-27,2023-08-27
"2023-12-05 06:00:00",798276402,4539295,2023-08-27,2023-08-27
"2023-12-05 06:00:00",798276402,4541664,2023-08-27,2023-08-27
"2023-12-05 06:00:00",798463787,4538672,2023-08-27,2023-08-27
"2023-12-05 06:00:00",798463787,4544161,2023-08-27,2023-08-27
"2023-12-05 06:00:00",798478548,4538932,2023-08-27,2023-08-27
"2023-12-05 06:00:00",798478548,4542113,2023-08-27,2023-08-27
"2023-12-05 06:00:00",798563683,4539673,2023-08-27,2023-08-27
"2023-12-05 06:00:00",798563683,4544747,2023-08-27,2023-08-27
"2023-12-05 06:00:00",798586168,4539547,2023-08-27,2023-08-27
"2023-12-05 06:00:00",798586168,4544660,2023-08-27,2023-08-27
"2023-12-05 06:00:00",798800946,4539641,2023-08-27,2023-08-27
"2023-12-05 06:00:00",798800946,4544723,2023-08-27,2023-08-27
"2023-12-05 06:00:00",800799545,4538980,2023-08-27,2023-08-27
"2023-12-05 06:00:00",800799545,4544324,2023-08-27,2023-08-27
"2023-12-05 06:00:00",803492360,4539374,2023-08-27,2023-08-27
"2023-12-05 06:00:00",803492360,4544550,2023-08-27,2023-08-27
"2023-12-05 06:00:00",804155127,4551452,2023-10-01,2023-10-01
"2023-12-05 06:00:00",804155127,4551659,2023-10-01,2023-10-01
"2023-12-05 06:00:00",804437771,4539558,2023-08-27,2023-08-27
"2023-12-05 06:00:00",804437771,4544666,2023-08-27,2023-08-27
"2023-12-05 06:00:00",805300889,4538855,2023-08-27,2023-08-27
"2023-12-05 06:00:00",805300889,4541446,2023-08-27,2023-08-27
"2023-12-05 06:00:00",806418843,4551464,2023-10-01,2023-10-01
"2023-12-05 06:00:00",806418843,4551671,2023-10-01,2023-10-01
"2023-12-05 06:00:00",808267417,4539115,2023-08-27,2023-08-27
"2023-12-05 06:00:00",808267417,4544402,2023-08-27,2023-08-27
"2023-12-05 06:00:00",808683616,4538871,2023-08-27,2023-08-27
"2023-12-05 06:00:00",808683616,4544261,2023-08-27,2023-08-27
"2023-12-05 06:00:00",808765638,4539026,2023-08-27,2023-08-27
"2023-12-05 06:00:00",808765638,4544351,2023-08-27,2023-08-27
"2023-12-05 06:00:00",809066269,4539381,2023-08-27,2023-08-27
"2023-12-05 06:00:00",809066269,4544555,2023-08-27,2023-08-27
"2023-12-05 06:00:00",810271501,4538788,2023-08-27,2023-08-27
"2023-12-05 06:00:00",810271501,4542163,2023-08-27,2023-08-27
"2023-12-05 06:00:00",814603319,4539185,2023-08-27,2023-08-27
"2023-12-05 06:00:00",814603319,4541993,2023-08-27,2023-08-27
"2023-12-05 06:00:00",815345449,4539192,2023-08-27,2023-08-27
"2023-12-05 06:00:00",815345449,4544085,2023-08-27,2023-08-27
"2023-12-05 06:00:00",816239164,4551366,2023-10-01,2023-10-01
"2023-12-05 06:00:00",816239164,4551574,2023-10-01,2023-10-01
"2023-12-05 06:00:00",817723321,4539623,2023-08-27,2023-08-27
"2023-12-05 06:00:00",817723321,4544712,2023-08-27,2023-08-27
"2023-12-05 06:00:00",818466721,4551385,2023-10-01,2023-10-01
"2023-12-05 06:00:00",818466721,4551593,2023-10-01,2023-10-01
"2023-12-05 06:00:00",819525241,4539177,2023-08-27,2023-08-27
"2023-12-05 06:00:00",819525241,4544438,2023-08-27,2023-08-27
"2023-12-05 06:00:00",820455321,4538847,2023-08-27,2023-08-27
"2023-12-05 06:00:00",820455321,4544253,2023-08-27,2023-08-27
"2023-12-05 06:00:00",821227138,4539233,2023-08-27,2023-08-27
"2023-12-05 06:00:00",821227138,4541883,2023-08-27,2023-08-27
"2023-12-05 06:00:00",822594207,4539443,2023-08-27,2023-08-27
"2023-12-05 06:00:00",822594207,4544592,2023-08-27,2023-08-27
"2023-12-05 06:00:00",823341797,4539259,2023-08-27,2023-08-27
"2023-12-05 06:00:00",823341797,4548536,2023-08-27,2023-08-27
"2023-12-05 06:00:00",823745638,4551399,2023-10-01,2023-10-01
"2023-12-05 06:00:00",823745638,4551607,2023-10-01,2023-10-01
"2023-12-05 06:00:00",824982251,4539289,2023-08-27,2023-08-27
"2023-12-05 06:00:00",824982251,4548304,2023-08-27,2023-08-27
"2023-12-05 06:00:00",825373505,4539393,2023-08-27,2023-08-27
"2023-12-05 06:00:00",825373505,4541613,2023-08-27,2023-08-27
"2023-12-05 06:00:00",825414502,4539541,2023-08-27,2023-08-27
"2023-12-05 06:00:00",825414502,4544655,2023-08-27,2023-08-27
"2023-12-05 06:00:00",826812993,4539706,2023-08-27,2023-08-27
"2023-12-05 06:00:00",826812993,4544766,2023-08-27,2023-08-27
"2023-12-05 06:00:00",827834947,4539461,2023-08-27,2023-08-27
"2023-12-05 06:00:00",827834947,4543974,2023-08-27,2023-08-27
"2023-12-05 06:00:00",828587685,4539279,2023-08-27,2023-08-27
"2023-12-05 06:00:00",828587685,4548647,2023-08-27,2023-08-27
"2023-12-05 06:00:00",828872612,4539417,2023-08-27,2023-08-27
"2023-12-05 06:00:00",828872612,4544577,2023-08-27,2023-08-27
"2023-12-05 06:00:00",828911358,4539167,2023-08-27,2023-08-27
"2023-12-05 06:00:00",828911358,4544430,2023-08-27,2023-08-27
"2023-12-05 06:00:00",829120344,4538817,2023-08-27,2023-08-27
"2023-12-05 06:00:00",829120344,4541455,2023-08-27,2023-08-27
"2023-12-05 06:00:00",829133545,4538846,2023-08-27,2023-08-27
"2023-12-05 06:00:00",829133545,4548529,2023-08-27,2023-08-27
"2023-12-05 06:00:00",829974037,4551391,2023-10-01,2023-10-01
"2023-12-05 06:00:00",829974037,4551599,2023-10-01,2023-10-01
"2023-12-05 06:00:00",831524953,4539721,2023-08-27,2023-08-27
"2023-12-05 06:00:00",831524953,4544777,2023-08-27,2023-08-27
"2023-12-05 06:00:00",832023864,4538869,2023-08-27,2023-08-27
"2023-12-05 06:00:00",832023864,4548140,2023-08-27,2023-08-27
"2023-12-05 06:00:00",832468484,4538861,2023-08-27,2023-08-27
"2023-12-05 06:00:00",832468484,4544257,2023-08-27,2023-08-27
"2023-12-05 06:00:00",834050115,4539732,2023-08-27,2023-08-27
"2023-12-05 06:00:00",834050115,4544783,2023-08-27,2023-08-27
"2023-12-05 06:00:00",836487687,4538678,2023-08-27,2023-08-27
"2023-12-05 06:00:00",836487687,4544162,2023-08-27,2023-08-27
"2023-12-05 06:00:00",837742727,4539734,2023-08-27,2023-08-27
"2023-12-05 06:00:00",837742727,4544784,2023-08-27,2023-08-27
"2023-12-05 06:00:00",838323524,4539817,2023-08-27,2023-08-27
"2023-12-05 06:00:00",838323524,4541786,2023-08-27,2023-08-27
"2023-12-05 06:00:00",840302838,4551392,2023-10-01,2023-10-01
"2023-12-05 06:00:00",840302838,4551600,2023-10-01,2023-10-01
"2023-12-05 06:00:00",841955762,4538741,2023-08-27,2023-08-27
"2023-12-05 06:00:00",841955762,4544200,2023-08-27,2023-08-27
"2023-12-05 06:00:00",842108897,4539763,2023-08-27,2023-08-27
"2023-12-05 06:00:00",842108897,4544804,2023-08-27,2023-08-27
"2023-12-05 06:00:00",842483870,4539144,2023-08-27,2023-08-27
"2023-12-05 06:00:00",842483870,4541670,2023-08-27,2023-08-27
"2023-12-05 06:00:00",844022646,4539152,2023-08-27,2023-08-27
"2023-12-05 06:00:00",844022646,4544419,2023-08-27,2023-08-27
"2023-12-05 06:00:00",845399159,4539543,2023-08-27,2023-08-27
"2023-12-05 06:00:00",845399159,4544657,2023-08-27,2023-08-27
"2023-12-05 06:00:00",845827804,4539524,2023-08-27,2023-08-27
"2023-12-05 06:00:00",845827804,4544650,2023-08-27,2023-08-27
"2023-12-05 06:00:00",847999242,4539183,2023-08-27,2023-08-27
"2023-12-05 06:00:00",847999242,4548589,2023-08-27,2023-08-27
"2023-12-05 06:00:00",849385870,4539835,2023-08-27,2023-08-27
"2023-12-05 06:00:00",849385870,4544854,2023-08-27,2023-08-27
"2023-12-05 06:00:00",849675078,4539288,2023-08-27,2023-08-27
"2023-12-05 06:00:00",849675078,4548537,2023-08-27,2023-08-27
"2023-12-05 06:00:00",850198767,4539643,2023-08-27,2023-08-27
"2023-12-05 06:00:00",850198767,4544725,2023-08-27,2023-08-27
"2023-12-05 06:00:00",851191446,4539832,2023-08-27,2023-08-27
"2023-12-05 06:00:00",851191446,4548159,2023-08-27,2023-08-27
"2023-12-05 06:00:00",852298744,4539207,2023-08-27,2023-08-27
"2023-12-05 06:00:00",852298744,4544453,2023-08-27,2023-08-27
"2023-12-05 06:00:00",852479035,4539463,2023-08-27,2023-08-27
"2023-12-05 06:00:00",852479035,4544604,2023-08-27,2023-08-27
"2023-12-05 06:00:00",852684343,4539243,2023-08-27,2023-08-27
"2023-12-05 06:00:00",852684343,4542103,2023-08-27,2023-08-27
"2023-12-05 06:00:00",854969610,4539428,2023-08-27,2023-08-27
"2023-12-05 06:00:00",854969610,4544584,2023-08-27,2023-08-27
"2023-12-05 06:00:00",855984520,4538770,2023-08-27,2023-08-27
"2023-12-05 06:00:00",855984520,4541830,2023-08-27,2023-08-27
"2023-12-05 06:00:00",856175382,4539562,2023-08-27,2023-08-27
"2023-12-05 06:00:00",856175382,4548409,2023-08-27,2023-08-27
"2023-12-05 06:00:00",856528179,4538739,2023-08-27,2023-08-27
"2023-12-05 06:00:00",856528179,4544198,2023-08-27,2023-08-27
"2023-12-05 06:00:00",857104402,4551462,2023-10-01,2023-10-01
"2023-12-05 06:00:00",857104402,4551669,2023-10-01,2023-10-01
"2023-12-05 06:00:00",857401371,4538787,2023-08-27,2023-08-27
"2023-12-05 06:00:00",857401371,4542206,2023-08-27,2023-08-27
"2023-12-05 06:00:00",857440891,4539205,2023-08-27,2023-08-27
"2023-12-05 06:00:00",857440891,4544451,2023-08-27,2023-08-27
"2023-12-05 06:00:00",858265893,4551379,2023-10-01,2023-10-01
"2023-12-05 06:00:00",858265893,4551587,2023-10-01,2023-10-01
"2023-12-05 06:00:00",859390639,4538830,2023-08-27,2023-08-27
"2023-12-05 06:00:00",859390639,4544129,2023-08-27,2023-08-27
"2023-12-05 06:00:00",860520662,4551374,2023-10-01,2023-10-01
"2023-12-05 06:00:00",860520662,4551582,2023-10-01,2023-10-01
"2023-12-05 06:00:00",860875413,4539640,2023-08-27,2023-08-27
"2023-12-05 06:00:00",860875413,4544139,2023-08-27,2023-08-27
"2023-12-05 06:00:00",861822909,4539120,2023-08-27,2023-08-27
"2023-12-05 06:00:00",861822909,4544084,2023-08-27,2023-08-27
"2023-12-05 06:00:00",861881243,4539767,2023-08-27,2023-08-27
"2023-12-05 06:00:00",861881243,4544807,2023-08-27,2023-08-27
"2023-12-05 06:00:00",863238354,4538854,2023-08-27,2023-08-27
"2023-12-05 06:00:00",863238354,4548530,2023-08-27,2023-08-27
"2023-12-05 06:00:00",864014172,4551388,2023-10-01,2023-10-01
"2023-12-05 06:00:00",864014172,4551596,2023-10-01,2023-10-01
"2023-12-05 06:00:00",865437167,4539479,2023-08-27,2023-08-27
"2023-12-05 06:00:00",865437167,4544615,2023-08-27,2023-08-27
"2023-12-05 06:00:00",865761874,4538765,2023-08-27,2023-08-27
"2023-12-05 06:00:00",865761874,4548284,2023-08-27,2023-08-27
"2023-12-05 06:00:00",866446030,4538904,2023-08-27,2023-08-27
"2023-12-05 06:00:00",866446030,4544283,2023-08-27,2023-08-27
"2023-12-05 06:00:00",866727800,4539472,2023-08-27,2023-08-27
"2023-12-05 06:00:00",866727800,4544611,2023-08-27,2023-08-27
"2023-12-05 06:00:00",867990394,4539187,2023-08-27,2023-08-27
"2023-12-05 06:00:00",867990394,4544441,2023-08-27,2023-08-27
"2023-12-05 06:00:00",868292136,4538822,2023-08-27,2023-08-27
"2023-12-05 06:00:00",868292136,4548137,2023-08-27,2023-08-27
"2023-12-05 06:00:00",869556062,4539488,2023-08-27,2023-08-27
"2023-12-05 06:00:00",869556062,4544622,2023-08-27,2023-08-27
"2023-12-05 06:00:00",871264210,4539364,2023-08-27,2023-08-27
"2023-12-05 06:00:00",871264210,4548686,2023-08-27,2023-08-27
"2023-12-05 06:00:00",871938070,4539570,2023-08-27,2023-08-27
"2023-12-05 06:00:00",871938070,4544674,2023-08-27,2023-08-27
"2023-12-05 06:00:00",872061048,4551367,2023-10-01,2023-10-01
"2023-12-05 06:00:00",872061048,4551575,2023-10-01,2023-10-01
"2023-12-05 06:00:00",873236300,4538820,2023-08-27,2023-08-27
"2023-12-05 06:00:00",873236300,4548136,2023-08-27,2023-08-27
"2023-12-05 06:00:00",874055063,4538737,2023-08-27,2023-08-27
"2023-12-05 06:00:00",874055063,4541616,2023-08-27,2023-08-27
"2023-12-05 06:00:00",875501457,4539740,2023-08-27,2023-08-27
"2023-12-05 06:00:00",875501457,4544786,2023-08-27,2023-08-27
"2023-12-05 06:00:00",876329573,4539309,2023-08-27,2023-08-27
"2023-12-05 06:00:00",876329573,4544512,2023-08-27,2023-08-27
"2023-12-05 06:00:00",876491276,4551424,2023-10-01,2023-10-01
"2023-12-05 06:00:00",876491276,4551632,2023-10-01,2023-10-01
"2023-12-05 06:00:00",877504026,4539735,2023-08-27,2023-08-27
"2023-12-05 06:00:00",877504026,4544785,2023-08-27,2023-08-27
"2023-12-05 06:00:00",877668299,4539812,2023-08-27,2023-08-27
"2023-12-05 06:00:00",877668299,4544841,2023-08-27,2023-08-27
"2023-12-05 06:00:00",879046011,4551467,2023-10-01,2023-10-01
"2023-12-05 06:00:00",879046011,4551674,2023-10-01,2023-10-01
"2023-12-05 06:00:00",880742526,4539837,2023-08-27,2023-08-27
"2023-12-05 06:00:00",880742526,4541556,2023-08-27,2023-08-27
"2023-12-05 06:00:00",881651066,4539427,2023-08-27,2023-08-27
"2023-12-05 06:00:00",881651066,4544583,2023-08-27,2023-08-27
"2023-12-05 06:00:00",881655261,4538902,2023-08-27,2023-08-27
"2023-12-05 06:00:00",881655261,4541558,2023-08-27,2023-08-27
"2023-12-05 06:00:00",881666567,4538729,2023-08-27,2023-08-27
"2023-12-05 06:00:00",881666567,4544194,2023-08-27,2023-08-27
"2023-12-05 06:00:00",881756054,4539809,2023-08-27,2023-08-27
"2023-12-05 06:00:00",881756054,4544009,2023-08-27,2023-08-27
"2023-12-05 06:00:00",881807043,4539361,2023-08-27,2023-08-27
"2023-12-05 06:00:00",881807043,4544090,2023-08-27,2023-08-27
"2023-12-05 06:00:00",885660214,4539844,2023-08-27,2023-08-27
"2023-12-05 06:00:00",885660214,4541699,2023-08-27,2023-08-27
"2023-12-05 06:00:00",886264690,4539099,2023-08-27,2023-08-27
"2023-12-05 06:00:00",886264690,4544391,2023-08-27,2023-08-27
"2023-12-05 06:00:00",886833289,4539249,2023-08-27,2023-08-27
"2023-12-05 06:00:00",886833289,4544478,2023-08-27,2023-08-27
"2023-12-05 06:00:00",887539924,4539514,2023-08-27,2023-08-27
"2023-12-05 06:00:00",887539924,4544643,2023-08-27,2023-08-27
"2023-12-05 06:00:00",888122538,4539469,2023-08-27,2023-08-27
"2023-12-05 06:00:00",888122538,4544608,2023-08-27,2023-08-27
"2023-12-05 06:00:00",888213232,4538792,2023-08-27,2023-08-27
"2023-12-05 06:00:00",888213232,4548370,2023-08-27,2023-08-27
"2023-12-05 06:00:00",888834797,4539753,2023-08-27,2023-08-27
"2023-12-05 06:00:00",888834797,4544796,2023-08-27,2023-08-27
"2023-12-05 06:00:00",889735588,4539462,2023-08-27,2023-08-27
"2023-12-05 06:00:00",889735588,4544603,2023-08-27,2023-08-27
"2023-12-05 06:00:00",891529675,4539681,2023-08-27,2023-08-27
"2023-12-05 06:00:00",891529675,4544008,2023-08-27,2023-08-27
"2023-12-05 06:00:00",895802452,4538862,2023-08-27,2023-08-27
"2023-12-05 06:00:00",895802452,4541610,2023-08-27,2023-08-27
"2023-12-05 06:00:00",896171806,4539318,2023-08-27,2023-08-27
"2023-12-05 06:00:00",896171806,4544518,2023-08-27,2023-08-27
"2023-12-05 06:00:00",896203336,4539242,2023-08-27,2023-08-27
"2023-12-05 06:00:00",896203336,4541790,2023-08-27,2023-08-27
"2023-12-05 06:00:00",897623814,4539075,2023-08-27,2023-08-27
"2023-12-05 06:00:00",897623814,4548269,2023-08-27,2023-08-27
"2023-12-05 06:00:00",898565694,4539607,2023-08-27,2023-08-27
"2023-12-05 06:00:00",898565694,4541982,2023-08-27,2023-08-27
"2023-12-05 06:00:00",898836971,4539067,2023-08-27,2023-08-27
"2023-12-05 06:00:00",898836971,4544372,2023-08-27,2023-08-27
"2023-12-05 06:00:00",900276381,4538721,2023-08-27,2023-08-27
"2023-12-05 06:00:00",900276381,4544132,2023-08-27,2023-08-27
"2023-12-05 06:00:00",900387343,4539268,2023-08-27,2023-08-27
"2023-12-05 06:00:00",900387343,4544087,2023-08-27,2023-08-27
"2023-12-05 06:00:00",903101189,4539875,2023-08-27,2023-08-27
"2023-12-05 06:00:00",903101189,4548161,2023-08-27,2023-08-27
"2023-12-05 06:00:00",903183039,4538778,2023-08-27,2023-08-27
"2023-12-05 06:00:00",903183039,4544220,2023-08-27,2023-08-27
"2023-12-05 06:00:00",903432404,4539351,2023-08-27,2023-08-27
"2023-12-05 06:00:00",903432404,4548541,2023-08-27,2023-08-27
"2023-12-05 06:00:00",907143857,4539395,2023-08-27,2023-08-27
"2023-12-05 06:00:00",907143857,4548306,2023-08-27,2023-08-27
"2023-12-05 06:00:00",909387777,4551410,2023-10-01,2023-10-01
"2023-12-05 06:00:00",909387777,4551618,2023-10-01,2023-10-01
"2023-12-05 06:00:00",910835578,4538736,2023-08-27,2023-08-27
"2023-12-05 06:00:00",910835578,4544066,2023-08-27,2023-08-27
"2023-12-05 06:00:00",910860929,4539237,2023-08-27,2023-08-27
"2023-12-05 06:00:00",910860929,4544470,2023-08-27,2023-08-27
"2023-12-05 06:00:00",911681296,4539799,2023-08-27,2023-08-27
"2023-12-05 06:00:00",911681296,4544832,2023-08-27,2023-08-27
"2023-12-05 06:00:00",914341599,4539048,2023-08-27,2023-08-27
"2023-12-05 06:00:00",914341599,4544362,2023-08-27,2023-08-27
"2023-12-05 06:00:00",914763509,4539672,2023-08-27,2023-08-27
"2023-12-05 06:00:00",914763509,4542071,2023-08-27,2023-08-27
"2023-12-05 06:00:00",917061458,4539030,2023-08-27,2023-08-27
"2023-12-05 06:00:00",917061458,4541924,2023-08-27,2023-08-27
"2023-12-05 06:00:00",918344540,4538916,2023-08-27,2023-08-27
"2023-12-05 06:00:00",918344540,4548291,2023-08-27,2023-08-27
"2023-12-05 06:00:00",918785599,4539870,2023-08-27,2023-08-27
"2023-12-05 06:00:00",918785599,4542012,2023-08-27,2023-08-27
"2023-12-05 06:00:00",921029798,4539258,2023-08-27,2023-08-27
"2023-12-05 06:00:00",921029798,4544484,2023-08-27,2023-08-27
"2023-12-05 06:00:00",921317743,4539200,2023-08-27,2023-08-27
"2023-12-05 06:00:00",921317743,4548147,2023-08-27,2023-08-27
"2023-12-05 06:00:00",921596976,4538840,2023-08-27,2023-08-27
"2023-12-05 06:00:00",921596976,4548446,2023-08-27,2023-08-27
"2023-12-05 06:00:00",921725075,4538872,2023-08-27,2023-08-27
"2023-12-05 06:00:00",921725075,4544262,2023-08-27,2023-08-27
"2023-12-05 06:00:00",922194168,4539186,2023-08-27,2023-08-27
"2023-12-05 06:00:00",922194168,4544440,2023-08-27,2023-08-27
"2023-12-05 06:00:00",922195617,4538803,2023-08-27,2023-08-27
"2023-12-05 06:00:00",922195617,4544234,2023-08-27,2023-08-27
"2023-12-05 06:00:00",922750417,4539223,2023-08-27,2023-08-27
"2023-12-05 06:00:00",922750417,4544462,2023-08-27,2023-08-27
"2023-12-05 06:00:00",923165185,4539191,2023-08-27,2023-08-27
"2023-12-05 06:00:00",923165185,4544443,2023-08-27,2023-08-27
"2023-12-05 06:00:00",923254728,4539612,2023-08-27,2023-08-27
"2023-12-05 06:00:00",923254728,4541845,2023-08-27,2023-08-27
"2023-12-05 06:00:00",923398080,4539369,2023-08-27,2023-08-27
"2023-12-05 06:00:00",923398080,4542125,2023-08-27,2023-08-27
"2023-12-05 06:00:00",923664236,4539301,2023-08-27,2023-08-27
"2023-12-05 06:00:00",923664236,4544137,2023-08-27,2023-08-27
"2023-12-05 06:00:00",924314717,4539354,2023-08-27,2023-08-27
"2023-12-05 06:00:00",924314717,4544538,2023-08-27,2023-08-27
"2023-12-05 06:00:00",925000218,4539132,2023-08-27,2023-08-27
"2023-12-05 06:00:00",925000218,4544410,2023-08-27,2023-08-27
"2023-12-05 06:00:00",925281678,4538969,2023-08-27,2023-08-27
"2023-12-05 06:00:00",925281678,4544319,2023-08-27,2023-08-27
"2023-12-05 06:00:00",925750475,4539155,2023-08-27,2023-08-27
"2023-12-05 06:00:00",925750475,4544421,2023-08-27,2023-08-27
"2023-12-05 06:00:00",926009499,4539664,2023-08-27,2023-08-27
"2023-12-05 06:00:00",926009499,4541736,2023-08-27,2023-08-27
"2023-12-05 06:00:00",926109184,4539583,2023-08-27,2023-08-27
"2023-12-05 06:00:00",926109184,4544684,2023-08-27,2023-08-27
"2023-12-05 06:00:00",927764385,4539606,2023-08-27,2023-08-27
"2023-12-05 06:00:00",927764385,4544700,2023-08-27,2023-08-27
"2023-12-05 06:00:00",928921960,4539058,2023-08-27,2023-08-27
"2023-12-05 06:00:00",928921960,4544367,2023-08-27,2023-08-27
"2023-12-05 06:00:00",929912471,4538681,2023-08-27,2023-08-27
"2023-12-05 06:00:00",929912471,4548675,2023-08-27,2023-08-27
"2023-12-05 06:00:00",930837279,4539269,2023-08-27,2023-08-27
"2023-12-05 06:00:00",930837279,4544489,2023-08-27,2023-08-27
"2023-12-05 06:00:00",932392371,4539064,2023-08-27,2023-08-27
"2023-12-05 06:00:00",932392371,4548585,2023-08-27,2023-08-27
"2023-12-05 06:00:00",934272008,4539702,2023-08-27,2023-08-27
"2023-12-05 06:00:00",934272008,4548310,2023-08-27,2023-08-27
"2023-12-05 06:00:00",936520639,4539764,2023-08-27,2023-08-27
"2023-12-05 06:00:00",936520639,4544805,2023-08-27,2023-08-27
"2023-12-05 06:00:00",936831372,4539571,2023-08-27,2023-08-27
"2023-12-05 06:00:00",936831372,4544675,2023-08-27,2023-08-27
"2023-12-05 06:00:00",937563019,4551421,2023-10-01,2023-10-01
"2023-12-05 06:00:00",937563019,4551629,2023-10-01,2023-10-01
"2023-12-05 06:00:00",937943996,4539798,2023-08-27,2023-08-27
"2023-12-05 06:00:00",937943996,4544831,2023-08-27,2023-08-27
"2023-12-05 06:00:00",938677725,4539787,2023-08-27,2023-08-27
"2023-12-05 06:00:00",938677725,4544113,2023-08-27,2023-08-27
"2023-12-05 06:00:00",939963827,4539785,2023-08-27,2023-08-27
"2023-12-05 06:00:00",939963827,4544823,2023-08-27,2023-08-27
"2023-12-05 06:00:00",943693960,4539209,2023-08-27,2023-08-27
"2023-12-05 06:00:00",943693960,4544454,2023-08-27,2023-08-27
"2023-12-05 06:00:00",943867053,4539074,2023-08-27,2023-08-27
"2023-12-05 06:00:00",943867053,4544378,2023-08-27,2023-08-27
"2023-12-05 06:00:00",944582556,4539184,2023-08-27,2023-08-27
"2023-12-05 06:00:00",944582556,4542209,2023-08-27,2023-08-27
"2023-12-05 06:00:00",946752685,4539493,2023-08-27,2023-08-27
"2023-12-05 06:00:00",946752685,4541978,2023-08-27,2023-08-27
"2023-12-05 06:00:00",948365194,4551473,2023-10-01,2023-10-01
"2023-12-05 06:00:00",948365194,4551680,2023-10-01,2023-10-01
"2023-12-05 06:00:00",948968477,4538797,2023-08-27,2023-08-27
"2023-12-05 06:00:00",948968477,4544230,2023-08-27,2023-08-27
"2023-12-05 06:00:00",950399680,4539227,2023-08-27,2023-08-27
"2023-12-05 06:00:00",950399680,4544463,2023-08-27,2023-08-27
"2023-12-05 06:00:00",950615448,4539752,2023-08-27,2023-08-27
"2023-12-05 06:00:00",950615448,4544795,2023-08-27,2023-08-27
"2023-12-05 06:00:00",950698809,4539110,2023-08-27,2023-08-27
"2023-12-05 06:00:00",950698809,4544398,2023-08-27,2023-08-27
"2023-12-05 06:00:00",951628478,4539850,2023-08-27,2023-08-27
"2023-12-05 06:00:00",951628478,4544865,2023-08-27,2023-08-27
"2023-12-05 06:00:00",953022425,4538945,2023-08-27,2023-08-27
"2023-12-05 06:00:00",953022425,4544308,2023-08-27,2023-08-27
"2023-12-05 06:00:00",954477553,4539580,2023-08-27,2023-08-27
"2023-12-05 06:00:00",954477553,4542203,2023-08-27,2023-08-27
"2023-12-05 06:00:00",957977134,4551405,2023-10-01,2023-10-01
"2023-12-05 06:00:00",957977134,4551613,2023-10-01,2023-10-01
"2023-12-05 06:00:00",959100034,4539044,2023-08-27,2023-08-27
"2023-12-05 06:00:00",959100034,4548743,2023-08-27,2023-08-27
"2023-12-05 06:00:00",960737679,4539509,2023-08-27,2023-08-27
"2023-12-05 06:00:00",960737679,4544639,2023-08-27,2023-08-27
"2023-12-05 06:00:00",963882141,4539879,2023-08-27,2023-08-27
"2023-12-05 06:00:00",963882141,4544881,2023-08-27,2023-08-27
"2023-12-05 06:00:00",965863642,4538963,2023-08-27,2023-08-27
"2023-12-05 06:00:00",965863642,4543994,2023-08-27,2023-08-27
"2023-12-05 06:00:00",966228118,4539577,2023-08-27,2023-08-27
"2023-12-05 06:00:00",966228118,4544681,2023-08-27,2023-08-27
"2023-12-05 06:00:00",966311268,4539068,2023-08-27,2023-08-27
"2023-12-05 06:00:00",966311268,4544373,2023-08-27,2023-08-27
"2023-12-05 06:00:00",968523828,4551429,2023-10-01,2023-10-01
"2023-12-05 06:00:00",968523828,4551637,2023-10-01,2023-10-01
"2023-12-05 06:00:00",969414122,4539141,2023-08-27,2023-08-27
"2023-12-05 06:00:00",969414122,4544415,2023-08-27,2023-08-27
"2023-12-05 06:00:00",970365668,4539069,2023-08-27,2023-08-27
"2023-12-05 06:00:00",970365668,4544374,2023-08-27,2023-08-27
"2023-12-05 06:00:00",971263191,4539053,2023-08-27,2023-08-27
"2023-12-05 06:00:00",971263191,4542097,2023-08-27,2023-08-27
"2023-12-05 06:00:00",971832741,4539173,2023-08-27,2023-08-27
"2023-12-05 06:00:00",971832741,4542053,2023-08-27,2023-08-27
"2023-12-05 06:00:00",973908812,4538777,2023-08-27,2023-08-27
